dataset	n_seqs	condition	seq_id	kind	reference_rank	reference_original	reference_proposed	reference_conf	test_rank	test_original	test_proposed	test_conf	taxonomy
n5402	5402	port_py3_epang_T16	7803cf41-086a-4589-9c93-94199bbfe8af	flagged by test only					Species	Ilex pubescens	Ilex crenata	0.557	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex pubescens
n5402	5402	port_py3_epang_T16	7809e608-7534-4dbe-998c-7e6c817f4d17	flagged by test only					Species	Nymphaea alba	Nymphaea candida	0.510	Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea alba
n5402	5402	port_py3_epang_T16	79fabe1e-076a-4b15-988d-c0358d41a54f	flagged by test only					Species	Ilex hippocrateoides	Ilex dumosa	0.555	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex hippocrateoides
n5402	5402	port_py3_epang_T16	7a4f65ad-f1f1-4f8e-a7a7-859ff196d621	flagged by test only					Species	Mucuna samarensis	Mucuna gigantea	0.993	Plantae;Tracheophyta;NA;Fabales;Fabaceae;Mucuna;Mucuna samarensis
n5402	5402	port_py3_epang_T16	7a8b992e-efa4-48fb-97bc-13db6a964c3a	flagged by test only					Species	Ilex microdonta	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex microdonta
n5402	5402	port_py3_epang_T16	801c97ab-36c6-4255-afd4-186b5edbb5e9	flagged by test only					Species	Primula fasciculata	NA	0.436	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula fasciculata
n5402	5402	port_py3_epang_T16	81551828-2e97-4ebf-8618-de1dbdc05828	flagged by test only					Order	Trebouxiales	Microthamniales	1.000	Plantae;Chlorophyta;NA;Trebouxiales;Trebouxiaceae;Trebouxia;NA
n5402	5402	port_py3_epang_T16	81590eee-b900-410f-b745-f25f7d86406b	flagged by test only					Species	Scorzonera laciniata	NA	0.740	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera laciniata
n5402	5402	port_py3_epang_T16	82c02d6a-5853-4127-b41f-fdb35080e0ae	flagged by test only					Species	Ilex brasiliensis	Ilex pseudobuxus	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex brasiliensis
n5402	5402	port_py3_epang_T16	82dfda4f-dc61-4f81-8b8a-65477c94251c	flagged by test only					Species	__TAXCLUSTER2__Ilex macrocarpa	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;__TAXCLUSTER2__Ilex macrocarpa
n5402	5402	port_py3_epang_T16	85120cc9-7941-4575-98c2-f8f848338738	flagged by test only					Species	Ilex pseudobuxus	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex pseudobuxus
n5402	5402	port_py3_epang_T16	891ec3a8-5537-4fd3-8463-e3eac6a06413	flagged by test only					Species	Ilex integerrima	Ilex pseudobuxus	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex integerrima
n5402	5402	port_py3_epang_T16	8b29a212-dd7e-4cd5-9a4c-9bc4f5a229f8	flagged by test only					Species	Ilex dumosa	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex dumosa
n5402	5402	port_py3_epang_T16	8b76cfa6-c284-4e30-8646-ad838a07d1a2	flagged by test only					Phylum	NA	Ascomycota	0.992	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	8bc648e5-071e-4335-8f0b-687d4e595128	flagged by test only					Genus	NA	Carex	1.000	Plantae;Tracheophyta;NA;Poales;Cyperaceae;NA;NA
n5402	5402	port_py3_epang_T16	8cca4641-2551-48de-926e-0d5c0882a04f	flagged by test only					Species	NA	Bipolaris sorokiniana	0.889	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;NA
n5402	5402	port_py3_epang_T16	8cd0077e-bd61-4cad-b37e-835761af0979	flagged by test only					Species	Primula moupinensis	__TAXCLUSTER10__Primula helodoxa	0.863	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula moupinensis
n5402	5402	port_py3_epang_T16	8e67bf12-83de-4019-a7df-f065ec3f0046	flagged by test only					Kingdom	Plantae	Fungi	1.000	Plantae;Tracheophyta;NA;Poales;Cyperaceae;Carex;Carex arcta
n5402	5402	port_py3_epang_T16	8ea50d64-853c-4891-b59a-bcbc0f71ccb6	flagged by test only					Species	Ilex integerrima	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex integerrima
n5402	5402	port_py3_epang_T16	90d9a6dc-da1b-49ab-88cc-9291d0575249	flagged by test only					Species	Bipolaris sorokiniana	NA	1.000	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris sorokiniana
n5402	5402	port_py3_epang_T16	91a68433-01a4-4e03-9d8c-866f43a43484	flagged by test only					Species	Ilex pubescens	Ilex crenata	0.557	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex pubescens
n5402	5402	port_py3_epang_T16	91dac453-2ea6-47ef-af0c-320dd2bc26a0	flagged by test only					Species	Ilex venulosa	Ilex khasiana	0.819	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex venulosa
n5402	5402	port_py3_epang_T16	9352596d-2fe2-4cf4-9042-9a0ba709198d	flagged by test only					Species	Bipolaris sacchari	Bipolaris sorokiniana	0.825	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris sacchari
n5402	5402	port_py3_epang_T16	93b03229-92b3-49ee-8326-4280a23ac3b5	flagged by test only					Species	Scorzonera laciniata	NA	0.550	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera laciniata
n5402	5402	port_py3_epang_T16	941d10d9-701c-451f-bc40-0d8c856862ef	flagged by test only					Species	Actinidia hemsleyana	Actinidia rufa	0.509	Plantae;Tracheophyta;NA;Ericales;Actinidiaceae;Actinidia;Actinidia hemsleyana
n5402	5402	port_py3_epang_T16	97d30008-10f7-4225-9b4c-e5bc42d2f7c1	flagged by test only					Species	Ilex micrococca	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex micrococca
n5402	5402	port_py3_epang_T16	97f0611a-3880-4841-8ab7-624a9b2c3f8c	flagged by test only					Kingdom	Plantae	Fungi	1.000	Plantae;Tracheophyta;NA;Poales;Cyperaceae;Carex;Carex acuta
n5402	5402	port_py3_epang_T16	97f25c77-22f3-4bc3-b53f-c1e9033a9736	flagged by test only					Species	Mucuna samarensis	Mucuna gigantea	0.993	Plantae;Tracheophyta;NA;Fabales;Fabaceae;Mucuna;Mucuna samarensis
n5402	5402	port_py3_epang_T16	9cc6abec-4a39-4923-b3e4-0c2e9c2e9c89	flagged by test only					Family	NA	Aspergillaceae	0.860	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T16	9cd1e107-404e-4c74-a73b-7ea345e9497e	flagged by test only					Species	Ilex hippocrateoides	Ilex dumosa	0.555	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex hippocrateoides
n5402	5402	port_py3_epang_T16	9d4b22f7-024c-4524-8036-5220a2b665f4	flagged by test only					Kingdom	Plantae	Fungi	1.000	Plantae;Chlorophyta;NA;Chlamydomonadales;Chlamydomonadaceae;Chlamydomonas
n5402	5402	port_py3_epang_T16	a2611942-3783-4cd8-8fc9-fcad4bd99af3	flagged by test only					Species	NA	Nymphaea odorata	1.000	Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;NA
n5402	5402	port_py3_epang_T16	a50adb88-9deb-44bc-9799-b0a4e697a640	flagged by test only					Species	Ilex ficoidea	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex ficoidea
n5402	5402	port_py3_epang_T16	a5c3105a-bb21-4de5-b0f6-02842a4890e1	flagged by test only					Species	Primula algida	Cortusa matthioli	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula algida
n5402	5402	port_py3_epang_T16	a824afba-bc21-468f-b735-7243e29a04f0	flagged by test only					Species	Ilex pseudobuxus	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex pseudobuxus
n5402	5402	port_py3_epang_T16	a978ee1b-d8d2-49a6-a534-b823abf82774	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	abc0c41f-0a5b-488a-b4b0-7ac175fbe93c	flagged by test only					Phylum	NA	Ascomycota	0.992	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	b19d309d-00ab-428c-b57b-1a9754934ead	flagged by test only					Kingdom	Fungi	Plantae	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	b32efed4-00ba-4bfc-9cdd-a78cdbad4eba	flagged by test only					Species	Primula chungensis	Primula merrilliana	0.510	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula chungensis
n5402	5402	port_py3_epang_T16	b4262165-c53a-44ae-8890-9a8f33b2b88d	flagged by test only					Genus	Gelasia	Scorzonera	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Gelasia
n5402	5402	port_py3_epang_T16	b546cfd2-80aa-417d-831f-5417c7bbe5be	flagged by test only					Kingdom	Fungi	Plantae	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	bae76422-d061-4798-a28d-8c1d9e3bdd82	flagged by test only					Species	Bipolaris sorokiniana	NA	1.000	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris sorokiniana
n5402	5402	port_py3_epang_T16	bebd605a-537e-43ec-a745-504fc697054a	flagged by test only					Species	NA	__TAXCLUSTER14__Ilex lohfauensis	0.838	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T16	bfe0b73e-c402-4d9e-a93f-a121bf41644b	flagged by test only					Species	Ilex dumosa	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex dumosa
n5402	5402	port_py3_epang_T16	c374a931-2950-482d-98be-4bc6dc0dd66e	flagged by test only					Order	Nymphaeales	Ericales	1.000	Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;Nymphaea colorata
n5402	5402	port_py3_epang_T16	c4f9584a-ec7a-4088-9fef-86e6d7ad9249	flagged by test only					Species	Ilex pseudobuxus	Ilex microdonta	0.580	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex pseudobuxus
n5402	5402	port_py3_epang_T16	c5110d63-8c70-4b82-963d-b04fb554b21b	flagged by test only					Species	Ilex khasiana	Ilex hainanensis	0.510	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex khasiana
n5402	5402	port_py3_epang_T16	c87e46f3-3d7b-4b19-aef7-a5e12844bec4	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	cc5010c5-5d72-4200-b889-b1a810113468	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	cd163a3c-377a-40f6-90a5-6d133c5743d0	flagged by test only					Species	Primula moupinensis	__TAXCLUSTER10__Primula helodoxa	0.825	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula moupinensis
n5402	5402	port_py3_epang_T16	cf97ea73-785a-42ff-8d69-7e8550709569	flagged by test only					Species	Primula latifolia	Primula marginata	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula latifolia
n5402	5402	port_py3_epang_T16	d1ec4ad5-520b-4410-8e28-bea482f8498b	flagged by test only					Species	Bipolaris bicolor	NA	0.952	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T16	d4331726-bc8f-48bf-a19e-1e5cf5701314	flagged by test only					Species	__TAXCLUSTER21__Ilex suaveolens	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;__TAXCLUSTER21__Ilex suaveolens
n5402	5402	port_py3_epang_T16	d4e326a4-78ba-4884-920d-5df7177e6abf	flagged by test only					Species	Ilex cochinchinensis	__TAXCLUSTER9__Ilex verticillata	0.450	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex cochinchinensis
n5402	5402	port_py3_epang_T16	db1f584c-f3d4-4780-ad3e-76e4eca73d40	flagged by test only					Species	Ilex brasiliensis	Ilex pseudobuxus	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex brasiliensis
n5402	5402	port_py3_epang_T16	dc78e940-a731-4224-8e54-2a8a5137fa9d	flagged by test only					Family	NA	Aspergillaceae	1.000	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T16	de9e5304-b1cf-4b34-b848-8dd054541d93	flagged by test only					Species	Asterochloris irregularis	NA	0.743	Plantae;Chlorophyta;NA;Microthamniales;NA;Asterochloris;Asterochloris irregularis
n5402	5402	port_py3_epang_T16	e42c4c5b-b070-4e9f-b57e-31393155e70c	flagged by test only					Species	Scenedesmus basiliensis	NA	0.891	Plantae;Chlorophyta;NA;Sphaeropleales;Scenedesmaceae;Scenedesmus;Scenedesmus basiliensis
n5402	5402	port_py3_epang_T16	e68f9041-91fb-4252-8e25-68b758bf5555	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	eb839d67-c3e2-43b8-ae28-d4fc38c62a39	flagged by test only					Kingdom	Plantae	Fungi	1.000	Plantae;Tracheophyta;NA;Poales;Cyperaceae;Carex;Carex acutiformis
n5402	5402	port_py3_epang_T16	edd2429a-216d-4e65-aee9-ba781ed01f88	flagged by test only					Species	Bipolaris sacchari	Bipolaris sorokiniana	0.825	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris sacchari
n5402	5402	port_py3_epang_T16	eea84bc7-417b-43f8-b7e0-dd6d5fa18070	flagged by test only					Species	Ilex cochinchinensis	__TAXCLUSTER9__Ilex verticillata	0.450	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex cochinchinensis
n5402	5402	port_py3_epang_T16	f05d5498-bf33-420d-bd43-4c4190720f64	flagged by test only					Species	Primula algida	Cortusa matthioli	1.000	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula algida
n5402	5402	port_py3_epang_T16	f1c3d30e-ec8e-4ef4-8d9b-0bfc4aec585e	flagged by test only					Phylum	NA	Ascomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T16	f6a20e51-3b38-46c4-9b35-cda4706b148a	flagged by test only					Species	NA	Nymphaea odorata	1.000	Plantae;Tracheophyta;NA;Nymphaeales;Nymphaeaceae;Nymphaea;NA
n5402	5402	port_py3_epang_T16	fa7b9820-6dd1-4496-b573-66927e998ba7	flagged by test only					Species	NA	__TAXCLUSTER14__Ilex lohfauensis	0.838	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T1_K25	05bd1843-22da-4c7a-be34-c341622261bb	same rank, other proposal	Species	__TAXCLUSTER7__Scorzonera alpigena	Scorzonera laciniata	0.501	Species	__TAXCLUSTER7__Scorzonera alpigena	Scorzonera cana	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;__TAXCLUSTER7__Scorzonera alpigena
n5402	5402	port_py3_epang_T1_K25	0a203e5c-1a0d-4d8d-9ed3-28f79a23e777	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	0fbcec05-2139-4f90-86ca-d6156da61682	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	0fc404e0-10c3-4178-b611-e127391f3978	same rank, other proposal	Phylum	NA	Rozellomycota	0.833	Phylum	NA	Basidiomycota	1.000	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	15fe320a-bd05-43c5-9350-d2f7d015b976	rank differs	Species	Scorzonera meshhedensis	NA	0.650	Family	Asteraceae	NA	0.510	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera meshhedensis
n5402	5402	port_py3_epang_T1_K25	1725da22-c0dc-4cc9-b78a-398764d5ffdd	rank differs	Phylum	Ascomycota	NA	0.955	Family	Aspergillaceae	NA	0.944	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	18c4dfeb-d149-42c0-b051-0ae0bd191a5c	same rank, other proposal	Species	Bipolaris bicolor	NA	0.996	Species	Bipolaris bicolor	Bipolaris sorokiniana	1.000	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	1ebef10b-e0c3-473f-b096-28593bacb8a0	rank differs	Species	Scorzonera humilis	NA	0.480	Genus	Scorzonera	Avellara	0.487	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera humilis
n5402	5402	port_py3_epang_T1_K25	21e7049f-da4a-4160-9460-94526c710175	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	220c0935-d999-4046-beb0-5c85b36955c9	same rank, other proposal	Species	Ilex kunthiana	Ilex dumosa	0.741	Species	Ilex kunthiana	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex kunthiana
n5402	5402	port_py3_epang_T1_K25	2570e0d5-a798-4f03-a215-866c1f10ff35	same rank, other proposal	Species	Primula scotica	Primula farinosa	0.712	Species	Primula scotica	NA	0.960	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula scotica
n5402	5402	port_py3_epang_T1_K25	273b6209-05d7-45f9-8c64-c0bec9d1e371	same rank, other proposal	Species	Scorzonera grossheimii	Scorzonera laciniata	0.501	Species	Scorzonera grossheimii	Scorzonera cana	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera grossheimii
n5402	5402	port_py3_epang_T1_K25	2d26f9a8-cd5c-406a-9f83-a5230dbc9b24	same rank, other proposal	Species	Bipolaris bicolor	NA	0.907	Species	Bipolaris bicolor	Bipolaris sorokiniana	1.000	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	305639da-85cd-49ef-91d9-f4d119c01724	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	3094c049-8a9f-48f0-a1e3-5187aac72b2b	rank differs	Phylum	Ascomycota	NA	0.961	Genus	Aspergillus	NA	0.805	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	32566fde-00ff-4522-b9f2-d20abdfabb4a	same rank, other proposal	Species	NA	Scorzonera laciniata	0.501	Species	NA	Scorzonera cana	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;NA
n5402	5402	port_py3_epang_T1_K25	34565678-fd21-43bc-bdfd-81857813d66b	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	3f6abd7f-f0d5-443f-a389-a6eee27f6f9c	same rank, other proposal	Species	Primula kialensis	Primula auriculata	0.855	Species	Primula kialensis	NA	0.673	Plantae;Tracheophyta;NA;Ericales;Primulaceae;Primula;Primula kialensis
n5402	5402	port_py3_epang_T1_K25	43d1f2da-cd5a-4920-b63c-9cad47de73d6	rank differs	Species	Scorzonera rupicola	NA	0.502	Genus	Scorzonera	Avellara	0.506	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera rupicola
n5402	5402	port_py3_epang_T1_K25	48a13c9c-9be2-49d3-bfce-402636c5db17	same rank, other proposal	Species	NA	Ilex chapaensis	0.505	Species	NA	Ilex pseudobuxus	0.510	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;NA
n5402	5402	port_py3_epang_T1_K25	49b03b88-ea7d-4272-a021-e022a3956e26	same rank, other proposal	Species	Scorzonera meyeri	Scorzonera laciniata	0.505	Species	Scorzonera meyeri	Scorzonera cana	0.999	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera meyeri
n5402	5402	port_py3_epang_T1_K25	4d80381b-695e-4280-bc97-49c12f8a19b6	same rank, other proposal	Species	Ilex kunthiana	Ilex dumosa	0.741	Species	Ilex kunthiana	Ilex canariensis	1.000	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex kunthiana
n5402	5402	port_py3_epang_T1_K25	5760c42e-ab35-48e7-b496-df3af57d3f42	same rank, other proposal	Species	Ilex paraguariensis	__TAXCLUSTER5__Ilex nitida	0.885	Species	Ilex paraguariensis	Ilex hainanensis	0.510	Plantae;Tracheophyta;NA;Aquifoliales;Aquifoliaceae;Ilex;Ilex paraguariensis
n5402	5402	port_py3_epang_T1_K25	5c4c7b4d-3a48-41e6-aa23-16fd38952d2b	rank differs	Phylum	Ascomycota	NA	0.955	Family	Aspergillaceae	NA	0.944	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;Aspergillus;NA
n5402	5402	port_py3_epang_T1_K25	6072c3d3-27f2-4254-b369-2512e90d8d14	same rank, other proposal	Species	__TAXCLUSTER7__Scorzonera alpigena	Scorzonera laciniata	0.501	Species	__TAXCLUSTER7__Scorzonera alpigena	Scorzonera cana	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;__TAXCLUSTER7__Scorzonera alpigena
n5402	5402	port_py3_epang_T1_K25	637cc4d6-fd74-4920-ac5f-b8df30a53a36	same rank, other proposal	Phylum	Marchantiophyta	Tracheophyta	0.814	Phylum	Marchantiophyta	Rhodophyta	1.000	Plantae;Marchantiophyta;NA
n5402	5402	port_py3_epang_T1_K25	6395c587-d1fa-4afd-927a-b8028547a117	same rank, other proposal	Species	Scorzonera meshhedensis	NA	0.736	Species	Scorzonera meshhedensis	Scorzonera cana	0.992	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera meshhedensis
n5402	5402	port_py3_epang_T1_K25	6624c4e2-ddf6-463a-bb87-55ad83adf28f	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	6d801571-9def-47be-9b28-5c7c38b1bc5a	same rank, other proposal	Species	NA	Scorzonera laciniata	0.459	Species	NA	Scorzonera cana	0.939	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;NA
n5402	5402	port_py3_epang_T1_K25	7db8eea4-eb27-413e-b113-1ab22d18a77c	same rank, other proposal	Species	Scorzonera songorica	NA	0.736	Species	Scorzonera songorica	Scorzonera cana	0.992	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera songorica
n5402	5402	port_py3_epang_T1_K25	80e412c5-b073-4eca-b960-861ace5b4481	rank differs	Species	Scorzonera grossheimii	NA	0.500	Family	Asteraceae	NA	0.510	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera grossheimii
n5402	5402	port_py3_epang_T1_K25	82161f98-69aa-4b58-a88a-bb51dc9d4839	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	828a4923-aa40-4d1e-8f73-c8f394cec4c5	rank differs	Species	Scorzonera meyeri	NA	0.500	Family	Asteraceae	NA	0.510	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Scorzonera meyeri
n5402	5402	port_py3_epang_T1_K25	837dbf19-2f7f-4701-8404-f7a8f028d034	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	87ff8bcc-1e93-4eda-8ed7-c4769d033b38	rank differs	Phylum	Ascomycota	NA	0.979	Family	NA	Aspergillaceae	0.990	Fungi;Ascomycota;NA;Eurotiales;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	880bdd32-9d7b-4ab4-89db-8bbe9f1e43c2	same rank, other proposal	Genus	Takhtajaniantha	Gelasia	0.997	Genus	Takhtajaniantha	Scorzonera	0.927	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Takhtajaniantha;Scorzonera latifolia
n5402	5402	port_py3_epang_T1_K25	8ec630d6-6d62-4821-a69f-79bf72c14c84	rank differs	Kingdom	Fungi	Plantae	0.999	Phylum	NA	Ascomycota	0.670	Fungi;NA;NA;NA;NA;NA;NA
n5402	5402	port_py3_epang_T1_K25	9ab4c695-afe7-4ef5-bc35-b49f03885557	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	9f0fc14d-aa4e-42c3-99aa-8d3bce2a1f2e	rank differs	Phylum	Ascomycota	NA	0.979	Genus	NA	Aspergillus	0.990	Fungi;Ascomycota;NA;Eurotiales;Aspergillaceae;NA;NA
n5402	5402	port_py3_epang_T1_K25	ae820b4f-7b8a-46a8-b974-82d1396f645d	same rank, other proposal	Species	Bipolaris bicolor	NA	0.996	Species	Bipolaris bicolor	Bipolaris sorokiniana	1.000	Fungi;Ascomycota;NA;Pleosporales;Pleosporaceae;Bipolaris;Bipolaris bicolor
n5402	5402	port_py3_epang_T1_K25	afe0c2ea-eabd-4592-bfc4-418cd425439d	same rank, other proposal	Species	Podospermum armenaicum	Scorzonera laciniata	0.513	Species	Podospermum armenaicum	Scorzonera cana	1.000	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Podospermum armenaicum
n5402	5402	port_py3_epang_T1_K25	b2698a7f-89cd-4982-a792-9af57aae6aec	rank differs	Species	Podospermum armenaicum	NA	0.500	Family	Asteraceae	NA	0.510	Plantae;Tracheophyta;NA;Asterales;Asteraceae;Scorzonera;Podospermum armenaicum
